date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year
2023-02-14,147712277.18498817,1.5259510936138138e-11,840553468.2520449,4.498038868559546e-16,1617243257.5258577,3.639873160893862e-17,216061042.17497995,1.745840948335918e-17,149167591.8856497,4.8087790215373514e-18,5.084698069697897e-16,1.5260019405945108e-11,0.0006736420175687149,0.004665566890822936,0.7164728403415109,47255,2023
2023-02-15,147741978.65141058,1.5253376128711636e-11,842199569.9652001,4.480472975941402e-16,1617320900.0175185,3.6395236915486534e-17,215378236.32044956,1.756928048220571e-17,150607798.47449777,4.71724960992943e-18,5.067290646017618e-16,1.5253882857776237e-11,0.0011118154073018604,0.0003095381633832925,0.7243164186108929,46029,2023
2023-02-16,147772175.5869391,1.5247142774538367e-11,843821866.1776313,4.463261601298931e-16,1617359855.533794,3.6393483714843224e-17,214689497.7843478,1.7682188197621424e-17,152053173.22082922,4.627994155421632e-18,5.050298261977795e-16,1.5247647804364565e-11,0.006582493332415303,0.013867175691254723,0.7201572405589927,46336,2023
2023-02-17,147802808.53189954,1.5240823321083154e-11,845420042.0063372,4.446402917339866e-16,1617360070.9908218,3.639347401850973e-17,213994761.58337218,1.7797185377639144e-17,153503472.31788132,4.540956796489576e-18,5.033719079266251e-16,1.524132669299108e-11,-0.0028204223112993517,-0.005568030657946868,0.7213392284947711,43635,2023
2023-02-18,147833820.42439437,1.523442969345199e-11,846993780.2356052,4.429895184544077e-16,1617321506.0316556,3.639520964073148e-17,213293958.82517147,1.7914327056775735e-17,154958440.1700545,4.4560833491734704e-18,5.017551385010884e-16,1.523493144859049e-11,0.0057038016930454115,0.005435265014343433,0.7220363791448967,44826,2023
2023-02-19,147865161.47333398,1.522797229130221e-11,848542766.1467781,4.4137367009178115e-16,1617244139.0668268,3.639869192789898e-17,212587020.8830214,1.8033669944635997e-17,156417808.15510052,4.373321304798354e-18,5.001793532691144e-16,1.522847247065548e-11,-0.001116559983191839,-0.003316535766272835,0.7153665865323899,45729,2023
2023-02-20,147896794.1674643,1.5221458961809464e-11,850066694.1639521,4.397925734631896e-16,1617127973.2748964,3.640392148896216e-17,211873884.74821052,1.8155271574787803e-17,157881295.96292078,4.29261968116159e-18,4.986443862081012e-16,1.5221957606195673e-11,0.0038892510095262507,0.001145769109521787,0.7095597955735937,45728,2023
2023-02-21,147928697.01843062,1.5214894237282962e-11,851565275.0383863,4.382460453249989e-16,1616973040.8811667,3.6410898002192564e-17,211154498.39436874,1.8279189398176674e-17,159348615.92851913,4.213928732911621e-18,4.971500614582797e-16,1.521539138734442e-11,0.013693828553041309,0.029354058571293633,0.718669557678646,46636,2023
2023-02-22,147960865.773347,1.5208279096242216e-11,853038241.6978207,4.3673388687547227e-16,1616779404.2629411,3.641962016347725e-17,210428824.64795488,1.8405480080022657e-17,160819479.64050978,4.1371995863671775e-18,4.956961867053394e-16,1.520877479242892e-11,6.695340154839735e-05,0.000502691059614132,0.7164784318117937,45424,2023
2023-02-23,147993311.71169722,1.5201611324721898e-11,854485352.2000283,4.352558813596274e-16,1616547153.5171869,3.643008579269636e-17,209696842.49432716,1.8534199203998247e-17,162293605.11788335,4.062383901623171e-18,4.942825502579452e-16,1.5202105607272156e-11,0.006988266975161666,0.016183607602470132,0.7114773998278004,45126,2023
2023-02-24,148026057.76079705,1.5194886324299992e-11,855906389.3650329,4.3381179509019684e-16,1616276401.4487307,3.64422920554644e-17,208958545.7661042,1.866540142325985e-17,163770722.70224327,3.989433650994116e-18,4.929089222199153e-16,1.519537923322221e-11,0.0035897242768229993,0.006586647943922501,0.7139501114635507,43048,2023
2023-02-25,148059133.80640236,1.5188098082307895e-11,857301157.8729202,4.3240138096931953e-16,1615967277.6560283,3.645623572520041e-17,208213940.09272182,1.8799140933235066e-17,165250578.56942087,3.918301047636836e-18,4.915750586753918e-16,1.518858965736657e-11,0.02475300666485529,0.05291298641895216,0.7155793545039169,42756,2023
2023-02-26,148092572.45980436,1.518124004477344e-11,858669480.196816,4.310243830528029e-16,1615619923.2096996,3.6471913418544497e-17,207463039.31572354,1.8935472070939947e-17,166732935.8219673,3.8489386005735455e-18,4.902807071428609e-16,1.518173032548058e-11,0.006323609654805728,0.011454677104920293,0.7232823339052484,46336,2023
2023-02-27,148126405.96111193,1.5174305753186022e-11,860011192.5855166,4.296805409138858e-16,1615234486.7059402,3.648932176905025e-17,206705862.30933532,1.9074449877387135e-17,168217573.8444867,3.7812992428471656e-18,4.890256118031704e-16,1.5174794778797826e-11,-0.012858678610204932,-0.036362463528092276,0.7291563148769474,44825,2023
2023-02-28,148160664.3061095,1.5167289228206956e-11,861326141.7822357,4.283695931367582e-16,1614811121.7735643,3.6508457535608375e-17,205942430.6482415,1.9216130537911418e-17,169704286.78717923,3.7153364808752765e-18,4.878095176911532e-16,1.5167777037724648e-11,0.0025504303959093906,0.0033759059348194356,0.7187811321343599,44826,2023
2023-03-01,148195374.33159786,1.51601851556916e-11,862614182.6564703,4.2709127979849393e-16,1614349985.7057414,3.652931766035815e-17,205172767.1491279,1.9360571685858288e-17,171192881.8632295,3.6510045304827935e-18,4.866321736751931e-16,1.5160671787865276e-11,0.009329073268911466,0.01850356944726303,0.7125579656274642,44826,2023
2023-03-02,148230559.38706294,1.5152988952013366e-11,863875176.6114475,4.2584534411148965e-16,1613851238.7729943,3.6551899296008375e-17,204396895.0892334,1.9507832596296806e-17,172683177.85438424,3.588258423989582e-18,4.854933344277844e-16,1.5153474445347795e-11,0.00087577862830101,0.003962647238980495,0.714008147201225,43931,2023
2023-03-03,148266239.258925,1.5145696777435448e-11,865108990.5045539,4.2463153351335625e-16,1613315043.8308227,3.6576199819973025e-17,203614837.83987853,1.965797431142437e-17,174175003.96924505,3.5270540861841005e-18,4.843927617309378e-16,1.514618117019718e-11,0.005354923327563608,0.012089396847103254,0.7147166654816764,43931,2023
2023-03-04,148302430.10521942,1.5138305547206444e-11,866315495.8115232,4.2344960048635275e-16,1612741565.953922,3.660221684743122e-17,202826618.67385134,1.9811059739108315e-17,175668199.03456527,3.467348384286867e-18,4.833302254571792e-16,1.5138788877431903e-11,0.01087017747549934,0.02299894917382909,0.7116272372098665,44229,2023
2023-03-05,148339144.25384572,1.5130812970338765e-11,867494567.8144201,4.2229930333013796e-16,1612130971.9509573,3.6629948249962026e-17,202032260.55926624,1.996715375929394e-17,177162610.90969244,3.409099159827119e-18,4.82305504499221e-16,1.5131295275843265e-11,0.008548359379645449,0.017252964736087482,0.7167871017180195,45417,2023
2023-03-06,148376389.80022985,1.5123217628990488e-11,868646084.6637937,4.211804070357373e-16,1611483429.7190363,3.665939218168015e-17,201231785.81345555,2.0126323364135972e-17,178658095.97506893,3.3522652505592125e-18,4.813183878321126e-16,1.512369894737832e-11,-0.0009188932928276203,-0.0026135005570876112,0.7141154756960184,44825,2023
2023-03-07,148414170.00876558,1.511551909732829e-11,869769926.2420063,4.2009268432996063e-16,1610799107.4815366,3.669054711097877e-17,200425215.55060706,2.0288637848028882e-17,180154518.5411377,3.296806509318249e-18,4.803686757982865e-16,1.5115999466004088e-11,0.0039576019316542865,0.007010997542190245,0.7092477184101988,45427,2023
2023-03-08,148452482.57672593,1.5107718087688022e-11,870865972.8303708,4.190359168849352e-16,1610078173.0146644,3.6723411853162917e-17,199612568.9138914,2.045416905359389e-17,181651750.04626715,3.242683824681506e-18,4.794561816163735e-16,1.5108197543869637e-11,-0.00016417907114870252,-0.0003781894876167414,0.7166583824717312,44828,2023
2023-03-09,148491318.85606036,1.5099816604447216e-11,871934103.6488669,4.180098966246276e-16,1609320793.0021315,3.6757985597659675e-17,198793862.13262722,2.0622991669921208e-17,183149667.95618063,3.189859145862364e-18,4.785807330380708e-16,1.5100295185180255e-11,0.015678453042578616,0.029527837806875956,0.7131017605222776,44528,2023
2023-03-10,148530663.14236325,1.5091818083325828e-11,872974195.3827182,4.170144270191611e-16,1608527132.6593976,3.679426792332314e-17,197969107.48001102,2.0795183571608254e-17,184648154.333865,3.1382955118553456e-18,4.777421740259478e-16,1.5092295825499852e-11,0.0024378067613549975,0.003962204175924447,0.7081935513775179,43638,2023
2023-03-11,148570492.1297702,1.5083727496117034e-11,873986120.825885,4.1604932424606103e-16,1607697355.7415795,3.6832258796513124e-17,197138312.21967182,2.0970826183216164e-17,186147094.10296842,3.0879570830091147e-18,4.769403663087995e-16,1.5084204436483342e-11,0.008681929114163465,0.017855440286925515,0.714737408886505,45429,2023
2023-03-12,148610774.60324758,1.5075551406530183e-11,874969747.7582253,4.1511441811348204e-16,1606831625.0066664,3.6871958548484434e-17,196301477.61896265,2.1150004854368362e-17,187646373.06231907,3.038809172384812e-18,4.761751906887196e-16,1.507602758172087e-11,0.01065355381537458,0.02118716307901876,0.7233820460596008,46035,2023
2023-03-13,148651471.41335928,1.5067297968290523e-11,875924938.1458397,4.1420955266871852e-16,1605930103.1711047,3.691336783013346e-17,195458598.08411175,2.1332809234107574e-17,189145875.71474385,2.990818274555599e-18,4.754465480075151e-16,1.506777341483853e-11,0.007639856150957814,0.016931733260324152,0.709886112615585,45731,2023
2023-03-14,148692535.77482513,1.5058976857485778e-11,876851547.7393359,4.1333458643063516e-16,1604992954.3894956,3.6956487542329553e-17,194609660.45850182,2.151933363495499e-17,190645482.95666146,2.943952090461643e-18,4.747543596983814e-16,1.5059451611845476e-11,0.0066333580992524975,0.005384026250702762,0.7216728849570686,45429,2023
2023-03-15,148733913.9634662,1.505059912449083e-11,877749426.1682662,4.124893921633016e-16,1604020346.3193226,3.70013187386462e-17,193754643.5448634,2.170967737169268e-17,192145069.66237035,2.8981795475988352e-18,4.740985678212393e-16,1.505107322305865e-11,-0.0027066776360587428,-0.002535845068428088,0.7237834070880018,44231,2023
2023-03-16,148775546.55070406,1.504217693786223e-11,878618417.6999192,4.1167385604360666e-16,1603012452.8721077,3.7047862495345334e-17,192893517.97973314,2.190394504291044e-17,193644502.22832987,2.853470814070198e-18,4.734791343959327e-16,1.5042650416996628e-11,0.006463817789579603,0.010671997223803253,0.7129777551343709,43050,2023
2023-03-17,148817370.3741032,1.5033723180808563e-11,879458362.9194026,4.1088787599487725e-16,1601969457.748806,3.7096119743507174e-17,192026246.69286883,2.2102246695849738e-17,195143636.25413245,2.809797302140054e-18,4.728960397363743e-16,1.5034196076848298e-11,0.0013828578964877988,-0.0007657521601219682,0.7139597927085336,44528,2023
2023-03-18,148859321.42721182,1.502525086418963e-11,880269101.6210474,4.1013135893109976e-16,1600891558.7347593,3.714609106374502e-17,191152786.27298394,2.2304697787852394e-17,196642314.73111027,2.7671316523203804e-18,4.723492794350176e-16,1.5025723213469064e-11,-0.00021851126628762006,-0.0025188179449939746,0.7174017714318279,43934,2023
2023-03-19,148901338.68117607,1.5016772354680734e-11,881050477.0699065,4.094042167814903e-16,1599778972.4363878,3.719777645752236e-17,190273089.5381502,2.2511418853578233e-17,198140367.31888846,2.7254476849801035e-18,4.718388597775709e-16,1.501724419354051e-11,0.017318942067719705,0.026535380129670327,0.7133776542233404,46035,2023
2023-03-20,148943368.49368078,1.500829848865285e-11,881802341.4174652,4.087063615120803e-16,1598631938.72518,3.725117512868904e-17,189387109.3739454,2.2722534833527166e-17,199637611.35905698,2.684720307126381e-18,4.713647917814229e-16,1.5008769853444633e-11,-0.003601199739600458,-0.003962766347133551,0.7126198803157572,46035,2023
2023-03-21,148985368.82398158,1.4999837729753363e-11,882524561.5015513,4.0803769986568326e-16,1597450723.8212588,3.7306285324985954e-17,188494803.4461838,2.293817412563501e-17,201133855.02183217,2.644925371154774e-18,4.70927084687459e-16,1.5000308656838052e-11,0.008844720809515375,0.017911326004967497,0.7142604410652477,45732,2023
2023-03-22,149027312.2198207,1.49913955779563e-11,883217023.8042881,4.0739812894589395e-16,1596235621.001595,3.7363104287733545e-17,187596138.89865103,2.315846755176353e-17,202628902.36400738,2.6060394992080393e-18,4.70525740284599e-16,1.4991866103696586e-11,0.007907382578459394,0.020857002188819723,0.7134032146509837,45430,2023
2023-03-23,149069186.73894814,1.4982974396839053e-11,883879637.3484336,4.0678753374354633e-16,1594986948.5130804,3.742162833101215e-17,186691095.93579996,2.3383547506401378e-17,204122559.3424238,2.568039903282512e-18,4.701607494842423e-16,1.4983444557588538e-11,0.027097019652843387,0.04729040914935102,0.7286427973852597,43344,2023
2023-03-24,149110994.61714372,1.497457369434222e-11,884512333.9143335,4.0620578713449813e-16,1593705045.181929,3.748185302937896e-17,185779669.48749614,2.3613547511188398e-17,205614639.42174274,2.5309042362696306e-18,4.698320919113351e-16,1.497504352643413e-11,0.003215443572327452,0.010319450248722354,0.7145914863379494,41308,2023
2023-03-25,149152749.2489562,1.496619074068876e-11,885115065.8586202,4.0565275205027054e-16,1592390264.9215727,3.7543773459453864e-17,184861868.83156547,2.3848602250470508e-17,207104967.62231493,2.49461049812565e-18,4.695397382583205e-16,1.496666028042702e-11,0.010343399911785362,0.0213855121261064,0.7140124481629898,42758,2023
2023-03-26,149194471.475717,1.4957821322066883e-11,885687802.4939842,4.0512828491409147e-16,1591042971.463555,3.7607384433982543e-17,183937715.70769033,2.408884799953365e-17,208593382.52820858,2.459137001101393e-18,4.692836543487091e-16,1.495829060572123e-11,0.008449435075988906,0.01583302664822275,0.7111123895847892,44830,2023
2023-03-27,149236186.11573088,1.494946044199997e-11,886230526.1395872,4.0463223931713017e-16,1589663534.214524,3.767268068575467e-17,183007241.7566829,2.4334423265847393e-17,210079736.4859858,2.424462380476896e-18,4.69063805649209e-16,1.4949929505805618e-11,0.00896375290213727,0.01980218278874643,0.7132528202574329,46034,2023
2023-03-28,149277919.29336545,1.4941102859287022e-11,886743228.6574837,4.041644691957476e-16,1588252325.5310738,3.7739656986873823e-17,182070486.02524504,2.4585469466148448e-17,211563894.6301949,2.3905656299123966e-18,4.688801612786822e-16,1.49415717394483e-11,0.014041981835467015,0.03984977331186948,0.7223819797815367,45429,2023
2023-03-29,149319696.7058272,1.4932743435720442e-11,887225908.8418617,4.03724831189252e-16,1586809719.2300367,3.78083082110639e-17,181127492.97595719,2.4842131521942955e-17,213045733.41647154,2.3574261426692594e-18,4.687326970649281e-16,1.4933212168417508e-11,0.01480030219727989,0.02822606504391723,0.7103154131208665,45429,2023
2023-03-30,149361542.6828446,1.4924377323626258e-11,887678570.6603074,4.033131861943111e-16,1585336089.9315758,3.787862935728562e-17,180178311.13943443,2.5104558325309474e-17,214525139.16949093,2.3250237466305146e-18,4.686213976235367e-16,1.492484594502388e-11,0.003330784303296613,0.005666125247610227,0.7129971224141923,42174,2023
2023-03-31,149403479.77254415,1.49160000474141e-11,888101222.1407905,4.0292940031624766e-16,1583831812.8152032,3.7950615554087203e-17,179222992.34131354,2.5372903078582658e-17,216002006.92424655,2.2933387278398594e-18,4.685462576767574e-16,1.4916468593671776e-11,0.009881017200804513,0.014494722987088246,0.7126639048259208,43934,2023
2023-04-01,149445528.57557714,1.490760753520146e-11,888493874.6283327,4.0257334547630893e-16,1582297263.4550207,3.8024262060364745e-17,178261591.33639926,2.564732354100036e-17,217476239.6479991,2.2623518421538686e-18,4.685072829198279e-16,1.4908076042484382e-11,-0.0020131954577270305,-0.010430017543967851,0.711227881343919,43639,2023
2023-04-02,149487707.5902493,1.4899196148090523e-11,888856542.1447672,4.022448999212489e-16,1580732817.516461,3.80995642729599e-17,177294165.6507934,2.5927982229165513e-17,218947747.79925767,2.2320443174165684e-18,4.685044907407909e-16,1.4899664652581263e-11,0.0065771712367851485,0.018603019323631384,0.7139240008404018,44528,2023
2023-04-03,149530032.88865456,1.4890762742953677e-11,889189240.6314415,4.019439488364048e-16,1579138850.2101595,3.8176517746289564e-17,176320775.4356925,2.62150466237292e-17,220416449.09748027,2.2023978499140137e-18,4.685379110563376e-16,1.4891231280864734e-11,0.00981033626801004,0.014487572533654108,0.7114852789136672,44828,2023
2023-04-04,149572517.50624844,1.4882304791915644e-11,889491986.9198569,4.016703852027071e-16,1577515735.50365,3.82551182242439e-17,175341483.156048,2.6508689435951125e-17,221882268.32603374,2.1733945993382678e-18,4.686075874622404e-16,1.4882773399503106e-11,0.005636391637496367,0.007056494737549001,0.7170583640427696,44528,2023
2023-04-05,149615170.497353,1.4873820567628605e-11,889764797.3571713,4.0142411096338516e-16,1575863845.1908402,3.833536167978131e-17,174356352.9711315,2.6809088984670714e-17,223345136.9642536,2.1450171863794375e-18,4.687135788142167e-16,1.487428928120742e-11,-0.0010999319376509779,-0.007704971010622384,0.718035415850322,43633,2023
2023-04-06,149657995.69073677,1.4865309387147432e-11,890007686.1137992,4.012050384759517e-16,1574183548.0091057,3.8417244353159795e-17,173365449.71824098,2.7116429724066257e-17,224804992.44719133,2.1172486963855388e-18,4.688559612495634e-16,1.486577824310868e-11,-0.0029037232472231816,-0.007485447851601575,0.7176344151350691,42457,2023
2023-04-07,149700990.26829615,1.4856771889612646e-11,890220663.312156,4.0101309212532067e-16,1572475209.0586965,3.850076277633913e-17,172368837.48949757,2.743090294282689e-17,226261776.89493793,2.090072691188221e-18,4.690348305356749e-16,1.4857240924443182e-11,0.0010016199138627043,0.0004635769236756571,0.716429623939468,43933,2023
2023-04-08,149744143.3684491,1.484821030753178e-11,890403733.2169428,4.0084820988407366e-16,1570739189.794787,3.858591376998561e-17,171366577.88764384,2.775270762670188e-17,227715435.24273193,2.063473229221347e-18,4.692503045099825e-16,1.484867955783629e-11,0.010686434080187691,0.016078360270389037,0.7126878928245327,44829,2023
2023-04-09,149787434.95787972,1.4839628683403787e-11,890556892.7856219,4.007103445548031e-16,1568975848.8102658,3.8672694401699075e-17,170358728.1374015,2.808205144475672e-17,229165912.82599005,2.037434891810764e-18,4.695025252930697e-16,1.484009818592908e-11,0.0022343494838427376,0.002830409851974567,0.711823199284969,45731,2023
2023-04-10,149830835.20032513,1.4831032986737484e-11,890680130.8663435,4.005994644404331e-16,1567185543.5117185,3.876110189945557e-17,169345339.28389814,2.8419151794860576e-17,230613152.59751996,2.0119428116397503e-18,4.69791660946389e-16,1.483150277839843e-11,0.008101405489710374,0.017470336416903404,0.7156269635326605,45128,2023
2023-04-11,149874304.4815718,1.482243110059965e-11,890773428.2497684,4.0051555326083885e-16,1565368632.646808,3.885113352120388e-17,168326454.7086199,2.876423683432535e-17,232057092.236415,1.9869826985487787e-18,4.701179063149169e-16,1.4822901218505964e-11,0.005127613334055573,0.00836507258830975,0.7119787453286663,46028,2023
2023-04-12,149917794.15577203,1.4813832665654622e-11,890836758.6646079,4.00458609237623e-16,1563525479.518547,3.894278638764373e-17,167302109.14284974,2.911754642790053e-17,233497661.42585114,1.9625408582342826e-18,4.704814829114015e-16,1.4814303147137534e-11,0.015781174851082446,0.028570148707649363,0.7173717580683708,46034,2023
2023-04-13,149961248.00124428,1.480524878495324e-11,890870090.7033617,4.0042864335974447e-16,1561656455.655095,3.9036057288711745e-17,166272328.29212818,2.947933295866859e-17,234934779.5424757,1.9386042006449653e-18,4.708826378077697e-16,1.480571966759105e-11,0.023998913200198414,0.0520125444244037,0.7115880860411106,47564,2023
2023-04-14,150004604.33845457,1.4796691599709834e-11,890873390.6051705,4.004256768938669e-16,1559761944.68589,3.9130942475468457e-17,165237129.14211002,2.984986195494683e-17,236368353.95524502,1.9151602361026415e-18,4.713216415603849e-16,1.4797162921351393e-11,0.00930239535760272,0.014965653378239678,0.7230414112480213,46032,2023
2023-04-15,150047798.7551581,1.4788173747746122e-11,890846625.7937888,4.0044973822698746e-16,1557842346.1620874,3.922743745005387e-17,164196521.01127845,3.022941248138998e-17,237798279.11743256,1.8921970577360715e-18,4.717987852161674e-16,1.4788645546531338e-11,0.002515583998191063,-0.0020655988867602647,0.7105770928688567,46339,2023
2023-04-16,150090767.3562497,1.477970772157428e-11,890789769.0188974,4.0050085917164447e-16,1555898079.0043752,3.9325536769530584e-17,163150507.42250636,3.061827723271138e-17,239224436.65604523,1.8697033087574337e-18,4.723143764826439e-16,1.4780180035950762e-11,0.014932111001053813,0.033136466754621834,0.7138445644257285,47256,2023
2023-04-17,150133450.35928708,1.4771305161935567e-11,890702802.8262327,4.005790709727822e-16,1553929584.1607223,3.942523388502674e-17,162099088.82437944,3.101676227548204e-17,240646696.66853255,1.8476681332968582e-18,4.728687352665879e-16,1.4771778030670833e-11,0.021187121450862316,0.04241999079921462,0.7167301061519198,46337,2023
2023-04-18,150175795.68611535,1.4762976155841734e-11,890585723.8878423,4.0068440042928586e-16,1551937325.9786181,3.9526521042253415e-17,161042266.05162188,3.142518643137698e-17,242064920.34590897,1.8260811111277747e-18,4.73462189014044e-16,1.4763449618030748e-11,0.018225244304788234,0.035988568744317384,0.7143829401377967,46949,2023
2023-04-19,150217762.02865258,1.4754728641509636e-11,890438546.5473869,4.0081686670279013e-16,1549921791.8575907,3.9629389267203515e-17,159980044.18076155,3.1843880388646285e-17,243478963.80214587,1.804932180186625e-18,4.740950685388266e-16,1.4755202736578175e-11,0.01760284192867636,0.032966181148377106,0.7180142700597713,46035,2023
2023-04-20,150259320.82177305,1.474656803072293e-11,890261304.9237942,4.0097647939992574e-16,1547883490.0294905,3.9733828447200944e-17,158912436.2118595,3.227318573595662e-17,244888682.64995936,1.7842115552677833e-18,4.747677051383511e-16,1.474704279842807e-11,0.025775374637189288,0.05472762072547084,0.713714143140126,46643,2023
2023-04-21,150300456.73586258,1.473849712320342e-11,890054053.1685209,4.0116323829234052e-16,1545822945.7633152,3.9839827494722395e-17,157839465.93892303,3.2713454174374133e-17,246293936.582843,1.7639096541903676e-18,4.754804296156273e-16,1.4738972603633033e-11,-0.0007136738918043876,-0.0023160511158895713,0.7145792708902362,45430,2023
2023-04-22,150341166.67311653,1.4730516314342838e-11,889816863.9289298,4.0137713463233486e-16,1543740696.709987,3.9947374559425997e-17,156761169.54837075,3.3165047131576525e-17,247694593.1801718,1.7440170418212008e-18,4.762335733651585e-16,1.4730992547916203e-11,0.02039192529691672,0.0372419246408965,0.7162518428831438,46950,2023
2023-04-23,150381457.64532667,1.4722624020637796e-11,889549825.5242032,4.016181536164694e-16,1541637288.2719328,4.00564572439467e-17,155677595.845206,3.36283358837237e-17,249090530.3996904,1.7245243974855148e-18,4.770274711416253e-16,1.4723101048108936e-11,0.016087526351876234,0.03523608537151202,0.7168134483374806,45129,2023
2023-04-24,150421344.13728872,1.471481720344617e-11,889253038.5758988,4.0188627733741255e-16,1539513269.7283309,4.0167062785606086e-17,154588805.37295145,3.41037021447396e-17,250481637.6356742,1.7054225048544487e-18,4.778624647726127e-16,1.471529506591094e-11,-0.0020031770918311743,-0.0079495130888163,0.7178315795360863,45732,2023
2023-04-25,150460845.5440215,1.4707091875612135e-11,888926612.7824521,4.0218148760945927e-16,1537369191.4840128,4.027917818391606e-17,153494868.9037827,3.4591538978294225e-17,251867815.5966504,1.686702258400791e-18,4.787389070300704e-16,1.4707570614519165e-11,0.010056410715793412,0.024235317062589384,0.7192104710271574,47256,2023
2023-04-26,150499984.07793573,1.4699443513766386e-11,888570664.2779453,4.025037682741229e-16,1535205603.4335637,4.039279027284103e-17,152395865.7841882,3.509225185577928e-17,253248975.45414916,1.6683546786023543e-18,4.796571650813456e-16,1.4699923170931467e-11,0.004085826330792863,0.0003069761752736743,0.7212050120116128,47873,2023
2023-04-27,150538783.30072132,1.4691867346689817e-11,888185313.7235255,4.028531068524984e-16,1533023054.1811311,4.050788574996069e-17,151291882.4920523,3.560625971133071e-17,254625037.7211415,1.6503709289343863e-18,4.806176232427241e-16,1.469234796431306e-11,0.005485895297089133,0.016588304421337,0.7089205945886844,46033,2023
2023-04-28,150577267.2401569,1.4684358528233148e-11,887770685.0542778,4.032294956130041e-16,1530822090.7619224,4.0624451180065374e-17,150183011.58913139,3.613399590008609e-17,255995931.20771968,1.6327423299733956e-18,4.81620685023129e-16,1.4684840148918173e-11,0.008434303605171637,0.0218619552052571,0.7129433730629866,45128,2023
2023-04-29,150615459.93658426,1.4676912225707138e-11,887326904.6777856,4.036329322372213e-16,1528603258.5314825,4.074247299022155e-17,149069351.10462746,3.6675909021795556e-17,257361592.25448692,1.615460368370902e-18,4.826667746176093e-16,1.4677394892481755e-11,0.006625777969102969,0.013176071341544771,0.7206822140654348,46949,2023
2023-04-30,150653385.21420926,1.4669523664103757e-11,886854100.874649,4.0406342030912375e-16,1526367100.9664028,4.086193746977464e-17,147951004.28212923,3.723246361761593e-17,258721964.3104754,1.5985167003994216e-18,4.837563380969137e-16,1.4670007420441853e-11,0.02999478631964551,0.05340784080209559,0.7187278313732967,46949,2023
2023-05-01,150691066.46179956,1.4662188168312308e-11,886352403.1543943,4.0452096985203586e-16,1524114159.217041,4.098283078401615e-17,146828079.5554382,3.7804140784649947e-17,260076997.81546566,1.5819031511277005e-18,4.848898445718297e-16,1.466267305815688e-11,-0.0009916574316884616,-0.009056899814108108,0.7235760569148327,46338,2023
2023-05-02,150728526.21686125,1.465490124338641e-11,885821941.3521934,4.0500559811113153e-16,1521844971.3565857,4.1105139004952817e-17,145700690.57268348,3.8391438786362025e-17,261426650.25942126,1.5656117112123152e-18,4.860677876136586e-16,1.4655387311174022e-11,0.008299292722024544,0.014701953070661536,0.7171100545279001,47255,2023
2023-05-03,150765785.3741883,1.464765872746892e-11,885262844.3103935,4.0551733072871644e-16,1519560071.384949,4.1228848156551464e-17,144568956.05378535,3.8994873770986015e-17,262770886.21530387,1.5496345339643787e-18,4.872906871902183e-16,1.4648146018156112e-11,0.010710581509926032,0.017996206672696833,0.71365291620935,46643,2023
2023-05-04,150802861.8955822,1.4640457040925636e-11,884675238.0853505,4.060562033739238e-16,1517259988.1747062,4.1353944264726534e-17,143432999.249895,3.961498074068402e-17,264109677.07834303,1.533963935769009e-18,4.885590923151034e-16,1.464094560001795e-11,0.00034461412704388103,-0.006466686279797436,0.7189660321544766,46643,2023
2023-05-05,150839769.00002033,1.4633293535220708e-11,884059243.7660092,4.066222637562151e-16,1514945244.6781964,4.148041339476049e-17,142292946.7966406,4.025231492792362e-17,265443000.2163274,1.5185924028918693e-18,4.898735844817911e-16,1.463378340880519e-11,0.016033013306040098,0.030124260012362583,0.7153636298102289,46034,2023
2023-05-06,150876512.9689677,1.4626166914918774e-11,883414975.1776994,4.0721557377954067e-16,1512616357.810762,4.1608241652930727e-17,141148926.84410128,4.090745371130402e-17,266770837.27907106,1.5035126068472046e-18,4.912347817506226e-16,1.4626658149700525e-11,0.034023717113335926,0.06474091517909658,0.711994193672341,44827,2023
2023-05-07,150913090.88433734,1.4619077670941828e-11,882742536.9254743,4.078362114233645e-16,1510273839.4221005,4.173741512840863e-17,140001066.5180459,4.158099912370624e-17,268093171.56395227,1.4887174285790439e-18,4.926433431040584e-16,1.4619570314284932e-11,0.00017114977431710533,-0.005847890844091715,0.7156895487977701,46642,2023
2023-05-08,150949488.7601497,1.4612028435785122e-11,882042023.3216283,4.08484271845479e-16,1507918198.6114144,4.1867919759261945e-17,138849488.98888817,4.2273580876050956e-17,269409984.58208925,1.4741999889485248e-18,4.940999724697405e-16,1.4612522535757594e-11,0.0054828164069768365,0.012918921655810503,0.712876453052159,47563,2023
2023-05-09,150985680.54875833,1.460502416808862e-11,881313518.6604565,4.091598672664523e-16,1505549945.3387172,4.1999741122685925e-17,137694310.61514533,4.298585967969786e-17,270721252.2439131,1.4599536803346413e-18,4.956054217491708e-16,1.4605519773510372e-11,0.009202281471402802,0.017726522564956264,0.7172638055471983,48181,2023
